Customer_ID,Customer_Country_Name,Customer_Gender,Customer_Age
13299,United Kingdom,female,56.0
13300,United Kingdom,male,38.0
13301,United Kingdom,male,27.0
13302,United Kingdom,male,66.0
13303,United Kingdom,male,20.0
13304,United Kingdom,female,45.0
13305,United Kingdom,female,52.0
13306,United Kingdom,male,98.0
13307,United Kingdom,male,50.0
13308,United Kingdom,male,43.0
13309,United Kingdom,male,43.0
13310,United Kingdom,nan,9.0
13311,United Kingdom,male,57.0
13312,United Kingdom,female,29.0
13313,United Kingdom,female,58.0
13314,United Kingdom,other,18.0
13315,United Kingdom,male,71.0
13316,United Kingdom,male,59.0
13317,United Kingdom,female,58.0
13318,United Kingdom,female,44.0
13319,United Kingdom,male,31.0
13320,United Kingdom,female,62.0
13321,United Kingdom,MALE,66.0
13322,United Kingdom,male,44.0
13323,United Kingdom,nan,32.0
13324,United Kingdom,male,41.0
13325,United Kingdom,male,64.0
13326,United Kingdom,female,105.0
13327,United Kingdom,male,35.0
13328,United Kingdom,male,49.0
13329,United Kingdom,female,33.0
13330,United Kingdom,nan,29.0
13331,United Kingdom,nan,59.0
13332,United Kingdom,female,53.0
13333,United Kingdom,female,36.0
13334,United Kingdom,MALE,61.0
13335,United Kingdom,female,33.0
13336,United Kingdom,male,116.0
13337,United Kingdom,male,46.0
13338,United Kingdom,female,62.0
13339,United Kingdom,male,26.0
13340,United Kingdom,male,58.0
13341,United Kingdom,male,42.0
13342,United Kingdom,Female,38.0
13343,United Kingdom,male,48.0
13344,United Kingdom,male,67.0
13345,United Kingdom,male,42.0
13346,United Kingdom,male,43.0
13347,United Kingdom,female,42.0
13348,United Kingdom,female,16.0
13349,United Kingdom,male,53.0
13350,United Kingdom,female,111.0
13351,United Kingdom,female,31.0
13352,United Kingdom,male,63.0
13353,United Kingdom,female,98.0
13354,United Kingdom,female,67.0
13355,United Kingdom,other,26.0
13356,United Kingdom,male,55.0
13357,United Kingdom,male,80.0
13358,United Kingdom,female,35.0
13359,United Kingdom,female,59.0
13360,United Kingdom,female,31.0
13361,United Kingdom,female,62.0
13362,United Kingdom,female,49.0
13363,United Kingdom,male,59.0
13364,United Kingdom,male,
13365,United Kingdom,female,71.0
13366,United Kingdom,nan,33.0
13367,United Kingdom,female,84.0
13368,United Kingdom,female,82.0
13369,United Kingdom,male,22.0
13370,United Kingdom,female,59.0
13371,United Kingdom,male,33.0
13372,United Kingdom,female,18.0
13373,United Kingdom,male,57.0
13374,United Kingdom,male,32.0
13375,United Kingdom,female,107.0
13376,United Kingdom,female,84.0
13377,United Kingdom,male,34.0
13378,United Kingdom,male,79.0
13379,United Kingdom,female,61.0
13380,United Kingdom,MALE,25.0
13381,United Kingdom,female,60.0
13382,United Kingdom,female,36.0
13383,United Kingdom,male,63.0
13384,United Kingdom,male,114.0
13385,United Kingdom,female,36.0
13386,United Kingdom,male,21.0
13387,United Kingdom,female,77.0
13388,United Kingdom,female,59.0
13389,United Kingdom,female,62.0
13390,United Kingdom,female,36.0
13391,United Kingdom,female,65.0
13392,United Kingdom,female,37.0
13393,United Kingdom,female,98.0
13394,United Kingdom,male,55.0
13395,United Kingdom,female,27.0
13396,United Kingdom,male,60.0
13397,United Kingdom,female,35.0
13398,United Kingdom,female,22.0
13399,United Kingdom,male,31.0
13400,United Kingdom,female,52.0
13401,United Kingdom,male,48.0
13402,United Kingdom,female,73.0
13403,United Kingdom,female,
13404,United Kingdom,male,105.0
13405,United Kingdom,female,41.0
13406,United Kingdom,female,84.0
13407,United Kingdom,male,64.0
13408,United Kingdom,female,32.0
13409,United Kingdom,female,80.0
13410,United Kingdom,female,83.0
13411,United Kingdom,male,30.0
13412,United Kingdom,female,43.0
13413,United Kingdom,female,62.0
13414,United Kingdom,male,29.0
13415,United Kingdom,male,87.0
13416,United Kingdom,female,22.0
13417,United Kingdom,male,44.0
13418,United Kingdom,female,62.0
13419,United Kingdom,Female,48.0
13420,United Kingdom,nan,75.0
13421,United Kingdom,male,65.0
13422,United Kingdom,Female,36.0
13423,United Kingdom,male,79.0
13424,United Kingdom,female,60.0
13425,United Kingdom,female,
13426,United Kingdom,male,61.0
13427,United Kingdom,female,65.0
13428,United Kingdom,female,83.0
13429,United Kingdom,male,80.0
13430,United Kingdom,female,28.0
13431,United Kingdom,male,32.0
13432,United Kingdom,female,32.0
13433,United Kingdom,male,45.0
13434,United Kingdom,female,60.0
13435,United Kingdom,male,59.0
13436,United Kingdom,male,56.0
13437,United Kingdom,female,79.0
13438,United Kingdom,female,57.0
13439,United Kingdom,female,20.0
13440,United Kingdom,female,78.0
13441,United Kingdom,male,71.0
13442,United Kingdom,male,45.0
13443,United Kingdom,female,50.0
13444,United Kingdom,male,73.0
13445,United Kingdom,male,12.0
13446,United Kingdom,male,53.0
13447,United Kingdom,female,56.0
13448,United Kingdom,female,32.0
13449,United Kingdom,nan,91.0
13450,United Kingdom,female,31.0
13451,United Kingdom,female,46.0
13452,United Kingdom,male,92.0
13453,United Kingdom,female,39.0
13454,United Kingdom,male,50.0
13455,United Kingdom,female,28.0
13456,United Kingdom,male,53.0
13457,United Kingdom,female,13.0
13458,United Kingdom,female,58.0
13459,United Kingdom,male,72.0
13460,United Kingdom,MALE,47.0
13461,United Kingdom,male,46.0
13462,United Kingdom,female,9.0
13463,United Kingdom,female,15.0
13464,United Kingdom,female,19.0
13465,United Kingdom,male,72.0
13466,United Kingdom,male,17.0
13467,United Kingdom,female,38.0
13468,United Kingdom,female,23.0
13469,United Kingdom,male,91.0
13470,United Kingdom,female,37.0
13471,United Kingdom,MALE,17.0
13472,United Kingdom,male,46.0
13473,United Kingdom,female,81.0
13474,United Kingdom,male,14.0
13475,United Kingdom,male,42.0
13476,United Kingdom,male,24.0
13477,United Kingdom,female,46.0
13478,United Kingdom,female,54.0
13479,United Kingdom,male,33.0
13480,United Kingdom,female,24.0
13481,United Kingdom,female,44.0
13482,United Kingdom,male,49.0
13483,United Kingdom,male,42.0
13484,United Kingdom,female,92.0
13485,United Kingdom,male,23.0
13486,United Kingdom,male,
13487,United Kingdom,male,30.0
13488,United Kingdom,male,59.0
13489,United Kingdom,female,48.0
13490,United Kingdom,male,64.0
13491,United Kingdom,male,81.0
13492,Switzerland,female,64.0
13493,Switzerland,male,53.0
13494,United Kingdom,female,21.0
13495,United Kingdom,female,51.0
13496,United Kingdom,male,33.0
13497,United Kingdom,female,65.0
13498,United Kingdom,male,32.0
13499,United Kingdom,male,46.0
13500,United Kingdom,male,40.0
13501,Switzerland,Female,54.0
13502,United Kingdom,female,65.0
13503,United Kingdom,female,12.0
13504,United Kingdom,nan,86.0
13505,Switzerland,male,49.0
13506,United Kingdom,male,70.0
13507,United Kingdom,male,79.0
13508,United Kingdom,male,58.0
13509,United Kingdom,male,104.0
13510,United Kingdom,female,63.0
13511,United Kingdom,male,61.0
13512,United Kingdom,female,38.0
13513,United Kingdom,nan,11.0
13514,United Kingdom,male,17.0
13515,United Kingdom,female,63.0
13516,United Kingdom,female,25.0
13517,United Kingdom,female,37.0
13518,United Kingdom,nan,
13519,United Kingdom,female,40.0
13520,Switzerland,male,49.0
13521,United Kingdom,male,48.0
13522,United Kingdom,male,19.0
13523,United Kingdom,female,71.0
13524,United Kingdom,nan,24.0
13525,United Kingdom,female,55.0
13526,United Kingdom,female,45.0
13527,United Kingdom,nan,31.0
13528,United Kingdom,male,73.0
13529,United Kingdom,other,64.0
13530,United Kingdom,male,36.0
13531,United Kingdom,male,55.0
13532,United Kingdom,male,43.0
13533,United Kingdom,female,68.0
13534,United Kingdom,male,62.0
13535,United Kingdom,female,73.0
13536,United Kingdom,female,86.0
13537,United Kingdom,female,38.0
13538,United Kingdom,female,
13539,United Kingdom,male,48.0
13540,United Kingdom,female,94.0
13541,United Kingdom,female,63.0
13542,United Kingdom,female,62.0
13543,United Kingdom,male,64.0
13544,United Kingdom,male,49.0
13545,United Kingdom,male,60.0
13546,United Kingdom,male,49.0
13547,United Kingdom,male,58.0
13548,United Kingdom,female,35.0
13549,United Kingdom,male,75.0
13550,United Kingdom,female,36.0
13551,United Kingdom,male,75.0
13552,United Kingdom,male,27.0
13553,United Kingdom,male,55.0
13554,United Kingdom,female,43.0
13555,United Kingdom,male,43.0
13556,Austria,male,22.0
13557,United Kingdom,Female,14.0
13558,United Kingdom,male,39.0
13559,United Kingdom,male,105.0
13560,United Kingdom,male,40.0
13561,United Kingdom,nan,62.0
13562,United Kingdom,female,40.0
13563,United Kingdom,male,43.0
13564,United Kingdom,female,24.0
13565,United Kingdom,female,42.0
13566,United Kingdom,female,41.0
13567,United Kingdom,male,67.0
13568,United Kingdom,male,54.0
13569,United Kingdom,male,31.0
13570,United Kingdom,male,60.0
13571,United Kingdom,female,38.0
13572,United Kingdom,male,51.0
13573,United Kingdom,female,46.0
13574,United Kingdom,male,50.0
13575,United Kingdom,nan,41.0
13576,United Kingdom,male,52.0
13577,United Kingdom,female,49.0
13578,United Kingdom,female,113.0
13579,United Kingdom,female,46.0
13580,United Kingdom,male,62.0
13581,United Kingdom,female,39.0
13582,United Kingdom,male,31.0
13583,United Kingdom,female,66.0
13584,United Kingdom,male,72.0
13585,United Kingdom,male,65.0
13586,United Kingdom,female,41.0
13587,United Kingdom,female,51.0
13588,United Kingdom,male,47.0
13589,United Kingdom,female,55.0
13590,United Kingdom,female,25.0
13591,United Kingdom,female,59.0
13592,United Kingdom,female,48.0
13593,United Kingdom,female,36.0
13594,United Kingdom,male,53.0
13595,United Kingdom,female,76.0
13596,United Kingdom,male,59.0
13597,Cyprus,female,40.0
13598,United Kingdom,female,34.0
13599,United Kingdom,male,45.0
13600,United Kingdom,female,78.0
13601,United Kingdom,male,51.0
13602,United Kingdom,female,29.0
13603,United Kingdom,male,59.0
13604,United Kingdom,female,45.0
13605,United Kingdom,male,39.0
13606,United Kingdom,female,11.0
13607,United Kingdom,male,82.0
13608,United Kingdom,male,38.0
13609,United Kingdom,male,52.0
13610,United Kingdom,male,22.0
13611,United Kingdom,female,53.0
13612,United Kingdom,female,34.0
13613,United Kingdom,male,41.0
13614,United Kingdom,female,56.0
13615,United Kingdom,male,52.0
13616,United Kingdom,male,62.0
13617,United Kingdom,female,52.0
13618,United Kingdom,male,18.0
13619,United Kingdom,male,42.0
13620,United Kingdom,female,77.0
13621,United Kingdom,male,41.0
13622,United Kingdom,female,48.0
13623,United Kingdom,female,81.0
13624,United Kingdom,male,43.0
13625,United Kingdom,male,40.0
13626,United Kingdom,female,75.0
13627,United Kingdom,female,32.0
13628,United Kingdom,female,43.0
13629,United Kingdom,female,27.0
13630,United Kingdom,female,43.0
13631,United Kingdom,female,63.0
13632,United Kingdom,female,66.0
13633,United Kingdom,female,33.0
13634,United Kingdom,male,67.0
13635,United Kingdom,male,53.0
13636,United Kingdom,female,33.0
13637,United Kingdom,male,34.0
13638,United Kingdom,male,27.0
13639,United Kingdom,male,41.0
13640,United Kingdom,female,42.0
13641,United Kingdom,female,23.0
13642,United Kingdom,female,87.0
13643,United Kingdom,female,40.0
13644,United Kingdom,male,75.0
13645,United Kingdom,female,42.0
13646,United Kingdom,male,86.0
13647,United Kingdom,male,63.0
13648,United Kingdom,male,43.0
13649,United Kingdom,male,36.0
13650,United Kingdom,male,53.0
13651,United Kingdom,male,85.0
13652,United Kingdom,female,34.0
13653,United Kingdom,male,61.0
13654,United Kingdom,male,24.0
13655,United Kingdom,male,51.0
13656,United Kingdom,female,53.0
13657,United Kingdom,female,47.0
13658,United Kingdom,male,28.0
13659,United Kingdom,male,55.0
13660,United Kingdom,male,30.0
13661,United Kingdom,male,44.0
13662,United Kingdom,female,39.0
13663,United Kingdom,male,66.0
13664,United Kingdom,male,67.0
13665,United Kingdom,female,40.0
13666,United Kingdom,male,46.0
13667,United Kingdom,female,63.0
13668,United Kingdom,female,24.0
13669,United Kingdom,male,85.0
13670,United Kingdom,male,51.0
13671,United Kingdom,male,97.0
13672,United Kingdom,female,60.0
13673,United Kingdom,nan,72.0
13674,United Kingdom,male,15.0
13675,United Kingdom,male,44.0
13676,United Kingdom,male,44.0
13677,United Kingdom,male,45.0
13678,United Kingdom,male,43.0
13679,United Kingdom,male,27.0
13680,United Kingdom,male,29.0
13681,United Kingdom,female,47.0
13682,United Kingdom,female,67.0
13683,United Kingdom,male,57.0
13684,United Kingdom,female,69.0
13685,United Kingdom,male,39.0
13686,United Kingdom,male,43.0
13687,United Kingdom,female,57.0
13688,United Kingdom,MALE,44.0
13689,United Kingdom,female,105.0
13690,United Kingdom,female,25.0
13691,United Kingdom,male,70.0
13692,United Kingdom,female,32.0
13693,United Kingdom,male,48.0
13694,United Kingdom,female,9.0
13695,United Kingdom,male,44.0
13696,United Kingdom,male,20.0
13697,United Kingdom,female,47.0
13698,United Kingdom,male,81.0
13699,United Kingdom,male,67.0
13700,United Kingdom,female,25.0
13701,United Kingdom,nan,98.0
13702,United Kingdom,female,67.0
13703,United Kingdom,male,32.0
13704,United Kingdom,female,31.0
13705,United Kingdom,male,46.0
13706,United Kingdom,male,87.0
13707,United Kingdom,nan,57.0
13708,United Kingdom,male,24.0
13709,United Kingdom,male,84.0
13710,United Kingdom,male,42.0
13711,United Kingdom,female,95.0
13712,Portugal,female,20.0
13713,United Kingdom,male,28.0
13714,United Kingdom,male,27.0
13715,United Kingdom,male,
13716,United Kingdom,female,60.0
13717,United Kingdom,female,51.0
13718,United Kingdom,male,80.0
13719,United Kingdom,male,32.0
13720,United Kingdom,male,15.0
13721,United Kingdom,female,40.0
13722,United Kingdom,female,76.0
13723,United Kingdom,male,31.0
13724,United Kingdom,male,31.0
13725,United Kingdom,male,35.0
13726,United Kingdom,male,58.0
13727,United Kingdom,female,73.0
13728,United Kingdom,male,49.0
13729,United Kingdom,male,35.0
13730,United Kingdom,female,88.0
13731,United Kingdom,male,54.0
13732,United Kingdom,female,19.0
13733,United Kingdom,nan,50.0
13734,United Kingdom,male,69.0
13735,United Kingdom,male,24.0
13736,United Kingdom,male,43.0
13737,United Kingdom,female,29.0
13738,United Kingdom,female,88.0
13739,United Kingdom,female,42.0
13740,United Kingdom,female,57.0
13741,United Kingdom,nan,23.0
13742,United Kingdom,male,49.0
13743,United Kingdom,female,68.0
13744,United Kingdom,female,64.0
13745,United Kingdom,male,54.0
13746,United Kingdom,male,52.0
13747,United Kingdom,male,64.0
13748,United Kingdom,male,45.0
13749,United Kingdom,female,48.0
13750,United Kingdom,female,89.0
13751,United Kingdom,female,47.0
13752,United Kingdom,male,34.0
13753,United Kingdom,male,37.0
13754,United Kingdom,male,35.0
13755,United Kingdom,female,49.0
13756,United Kingdom,male,32.0
13757,United Kingdom,female,44.0
13758,United Kingdom,male,44.0
13759,United Kingdom,female,66.0
13760,United Kingdom,male,59.0
13761,United Kingdom,male,29.0
13762,United Kingdom,male,74.0
13763,United Kingdom,male,43.0
13764,United Kingdom,female,58.0
13765,United Kingdom,male,33.0
13766,United Kingdom,Female,28.0
13767,United Kingdom,female,43.0
13768,United Kingdom,female,57.0
13769,United Kingdom,female,45.0
13770,United Kingdom,female,35.0
13771,United Kingdom,MALE,57.0
13772,United Kingdom,female,41.0
13773,United Kingdom,male,45.0
13774,United Kingdom,male,46.0
13775,United Kingdom,male,25.0
13776,United Kingdom,male,60.0
13777,United Kingdom,male,58.0
13778,United Kingdom,male,18.0
13779,United Kingdom,male,
13780,United Kingdom,female,48.0
13781,United Kingdom,male,37.0
13782,United Kingdom,male,69.0
13783,United Kingdom,female,22.0
13784,United Kingdom,female,50.0
13785,United Kingdom,male,53.0
13786,United Kingdom,female,58.0
13787,United Kingdom,female,83.0
13788,United Kingdom,male,31.0
13789,United Kingdom,female,30.0
13790,United Kingdom,female,68.0
13791,United Kingdom,male,57.0
13792,United Kingdom,female,34.0
13793,United Kingdom,female,60.0
13794,United Kingdom,female,19.0
13795,United Kingdom,female,42.0
13796,United Kingdom,male,46.0
13797,United Kingdom,female,81.0
13798,United Kingdom,male,44.0
13799,United Kingdom,male,80.0
13800,United Kingdom,female,56.0
13801,United Kingdom,male,49.0
13802,United Kingdom,male,51.0
13803,United Kingdom,male,27.0
13804,United Kingdom,female,29.0
13805,United Kingdom,female,58.0
13806,United Kingdom,male,32.0
13807,United Kingdom,female,22.0
13808,United Kingdom,female,19.0
13809,United Kingdom,female,26.0
13810,Germany,female,67.0
13811,Germany,female,14.0
13812,Germany,female,57.0
13813,Germany,female,51.0
13814,Germany,male,56.0
13815,Germany,female,95.0
13816,Germany,female,63.0
13817,Germany,male,26.0
13818,United Kingdom,female,63.0
13819,United Kingdom,female,46.0
13820,United Kingdom,MALE,24.0
13821,United Kingdom,male,57.0
13822,United Kingdom,MALE,60.0
13823,United Kingdom,male,36.0
13824,United Kingdom,female,28.0
13825,United Kingdom,female,86.0
13826,United Kingdom,male,34.0
13827,United Kingdom,female,46.0
13828,United Kingdom,female,35.0
13829,United Kingdom,male,47.0
13830,United Kingdom,male,24.0
13831,United Kingdom,male,62.0
13832,United Kingdom,female,79.0
13833,United Kingdom,female,27.0
13834,United Kingdom,male,97.0
13835,United Kingdom,female,57.0
13836,United Kingdom,female,66.0
13837,United Kingdom,male,39.0
13838,United Kingdom,female,44.0
13839,United Kingdom,MALE,35.0
13840,United Kingdom,female,33.0
13841,United Kingdom,MALE,44.0
13842,United Kingdom,female,65.0
13843,United Kingdom,male,68.0
13844,United Kingdom,male,63.0
13845,United Kingdom,female,31.0
13846,United Kingdom,male,36.0
13847,United Kingdom,male,43.0
13848,United Kingdom,female,46.0
13849,United Kingdom,male,30.0
13850,United Kingdom,male,55.0
13851,United Kingdom,Female,32.0
13852,United Kingdom,male,80.0
13853,United Kingdom,male,29.0
13854,United Kingdom,male,51.0
13855,United Kingdom,female,30.0
13856,United Kingdom,female,45.0
13857,United Kingdom,male,11.0
13858,United Kingdom,female,44.0
