Invoice_Number_ID,Invoice_Number,Invoice_Status
1517,493428,shipped
1518,493432,shipped
1519,493433,returned
1520,493434,canceled
1521,493435,shipped
1522,493436,
1523,493437,shipped
1524,493438,shipped
1525,493439,shipped
1526,493442,shipped
1527,493443,shipped
1528,493444,shipped
1529,493446,shipped
1530,493463,shipped
1531,493467,shipped
1532,493536,shipped
1533,493537,shipped
1534,493540,shipped
1535,493542,shipped
1536,493543,shipped
1537,493546,shipped
1538,493565,shipped
1539,493566,shipped
1540,493568,canceled
1541,493569,shipped
1542,493571,shipped
1543,493573,shipped
1544,493574,shipped
1545,493575,shipped
1546,493577,returned
1547,493609,canceled
1548,493613,shipped
1549,493619,shipped
1550,493666,shipped
1551,493667,shipped
1552,493670,canceled
1553,493671,shipped
1554,493672,shipped
1555,493685,returned
1556,493695,shipped
1557,493696,shipped
1558,493699,shipped
1559,493700,shipped
1560,493701,shipped
1561,493702,shipped
1562,493703,shipped
1563,493704,shipped
1564,493706,shipped
1565,493707,shipped
1566,493708,shipped
1567,493709,NULL
1568,493710,shipped
1569,493715,shipped
1570,493716,shipped
1571,493717,
1572,493718,shipped
1573,493719,shipped
1574,493720,shipped
1575,493721,shipped
1576,493722,shipped
1577,493738,shipped
1578,493739,shipped
1579,493755,shipped
1580,493757,shipped
1581,493759,shipped
1582,493760,shipped
1583,493761,shipped
1584,493762,shipped
1585,493765,shipped
1586,493793,shipped
1587,493794,returned
1588,493796,
1589,493797,NULL
1590,493798,shipped
1591,493799,shipped
1592,493800,shipped
1593,493801,shipped
1594,493802,shipped
1595,493804,shipped
1596,493806,shipped
1597,493810,canceled
1598,493812,shipped
1599,493813,shipped
1600,493814,
1601,493815,shipped
1602,493816,shipped
1603,493817,shipped
1604,493818,shipped
1605,493819,shipped
1606,493820,canceled
1607,493824,shipped
1608,493825,returned
1609,493826,shipped
1610,493827,shipped
1611,493828,nan
1612,493834,shipped
1613,493840,shipped
1614,493841,shipped
1615,493843,shipped
1616,493844,shipped
1617,493846,shipped
1618,493847,shipped
1619,493848,shipped
1620,493860,shipped
1621,493863,shipped
1622,493865,returned
1623,493866,shipped
1624,493872,shipped
1625,493873,shipped
1626,493874,NULL
1627,493875,shipped
1628,493876,returned
1629,493877,shipped
1630,493878,shipped
1631,493880,shipped
1632,493881,shipped
1633,493882,shipped
1634,493883,shipped
1635,493884,shipped
1636,493885,shipped
1637,493886,shipped
1638,493887,returned
1639,493897,shipped
1640,493899,
1641,493900,shipped
1642,493922,shipped
1643,493923,shipped
1644,493924,canceled
1645,493925,shipped
1646,493926,returned
1647,493927,shipped
1648,493929,shipped
1649,493930,shipped
1650,493941,shipped
1651,493945,shipped
1652,493946,shipped
1653,493947,shipped
1654,493948,shipped
1655,493949,nan
1656,493950,shipped
1657,493951,shipped
1658,493952,shipped
1659,493953,shipped
1660,493954,shipped
1661,493955,shipped
1662,493956,shipped
1663,493957,shipped
1664,493959,returned
1665,493960,
1666,493961,shipped
1667,493962,shipped
1668,493963,returned
1669,493964,shipped
1670,493965,shipped
1671,493968,shipped
1672,493969,shipped
1673,493970,shipped
1674,493971,shipped
1675,493972,shipped
1676,493973,shipped
1677,493974,shipped
1678,493975,shipped
1679,493976,returned
1680,493977,shipped
1681,493978,shipped
1682,493979,shipped
1683,493980,shipped
1684,493981,shipped
1685,493982,shipped
1686,493983,shipped
1687,493985,shipped
1688,493987,shipped
1689,493988,canceled
1690,493989,nan
1691,493990,shipped
1692,493991,nan
1693,493993,shipped
1694,493994,
1695,493995,shipped
1696,493996,shipped
1697,493997,shipped
1698,493998,canceled
1699,494000,shipped
1700,494001,returned
1701,494002,shipped
1702,494003,returned
1703,494004,shipped
1704,494007,nan
1705,494008,shipped
1706,494009,shipped
1707,494010,shipped
1708,494020,shipped
1709,494021,shipped
1710,494022,shipped
1711,494023,shipped
1712,494026,shipped
1713,494027,shipped
1714,494028,shipped
1715,494029,shipped
1716,494032,shipped
1717,494035,shipped
1718,494036,shipped
1719,494037,shipped
1720,494040,shipped
1721,494042,nan
1722,494045,shipped
1723,494046,returned
1724,494047,returned
1725,494048,shipped
1726,494079,shipped
1727,494108,shipped
1728,494110,shipped
1729,494113,shipped
1730,494118,shipped
1731,494119,shipped
1732,494120,returned
1733,494128,returned
1734,494139,shipped
1735,494140,canceled
1736,494141,shipped
1737,494142,nan
1738,494143,shipped
1739,494146,shipped
1740,494148,shipped
1741,494149,nan
1742,494150,shipped
1743,494153,shipped
1744,494154,shipped
1745,494157,shipped
1746,494160,shipped
1747,494161,returned
1748,494163,returned
1749,494164,shipped
1750,494165,NULL
1751,494167,shipped
1752,494169,shipped
1753,494170,shipped
1754,494206,shipped
1755,494207,shipped
1756,494208,shipped
1757,494209,shipped
1758,494210,shipped
1759,494211,shipped
1760,494212,shipped
1761,494213,shipped
1762,494214,
1763,494216,shipped
1764,494217,shipped
1765,494218,shipped
1766,494227,shipped
1767,494228,shipped
1768,494229,shipped
1769,494230,shipped
1770,494233,shipped
1771,494234,shipped
1772,494235,shipped
1773,494236,shipped
1774,494237,shipped
1775,494239,returned
1776,494240,shipped
1777,494241,shipped
1778,494243,shipped
1779,494244,shipped
1780,494246,shipped
1781,494264,returned
1782,494267,canceled
1783,494268,shipped
1784,494269,shipped
1785,494272,canceled
1786,494275,
1787,494276,shipped
1788,494277,shipped
1789,494278,shipped
1790,494280,returned
1791,494281,shipped
1792,494327,shipped
1793,494335,canceled
1794,494336,shipped
1795,494338,shipped
1796,494339,shipped
1797,494342,shipped
1798,494343,returned
1799,494344,shipped
1800,494345,shipped
1801,494348,nan
1802,494349,shipped
1803,494351,shipped
1804,494354,
1805,494357,shipped
1806,494359,returned
1807,494362,shipped
1808,494364,shipped
1809,494383,shipped
1810,494384,shipped
1811,494385,shipped
1812,494389,shipped
1813,494390,shipped
1814,494391,shipped
1815,494392,shipped
1816,494394,shipped
1817,494395,shipped
1818,494416,shipped
1819,494419,shipped
1820,494429,shipped
1821,494432,shipped
1822,494433,shipped
1823,494434,NULL
1824,494435,shipped
1825,494436,shipped
1826,494437,shipped
1827,494439,shipped
1828,494440,shipped
1829,494441,shipped
1830,494442,returned
1831,494443,shipped
1832,494445,shipped
1833,494447,shipped
1834,494450,shipped
1835,494451,shipped
1836,494454,shipped
1837,494455,shipped
1838,494456,shipped
1839,494458,shipped
1840,494459,shipped
1841,494467,shipped
1842,494468,shipped
1843,494469,shipped
1844,494470,shipped
1845,494471,shipped
1846,494473,shipped
1847,494475,shipped
1848,494476,canceled
1849,494478,shipped
1850,494479,shipped
1851,494480,shipped
1852,494481,returned
1853,494482,shipped
1854,494483,shipped
1855,494484,shipped
1856,494490,shipped
1857,494498,shipped
1858,494499,shipped
1859,494503,returned
1860,494504,shipped
1861,494505,shipped
1862,494506,shipped
1863,494507,shipped
1864,494508,nan
1865,494509,shipped
1866,494510,shipped
1867,494511,shipped
1868,494512,shipped
1869,494513,shipped
1870,494514,shipped
1871,494515,shipped
1872,494516,shipped
1873,494518,shipped
1874,494529,shipped
1875,494533,shipped
1876,494585,shipped
1877,494586,shipped
1878,494587,shipped
1879,494588,shipped
1880,494589,shipped
1881,494590,nan
1882,494591,shipped
1883,494594,shipped
1884,494603,returned
1885,494605,shipped
1886,494606,shipped
1887,494607,shipped
1888,494608,shipped
1889,494611,
1890,494612,shipped
1891,494613,shipped
1892,494614,NULL
1893,494616,shipped
1894,494617,shipped
1895,494618,shipped
1896,494619,shipped
1897,494620,shipped
1898,494621,nan
1899,494622,shipped
1900,494623,returned
1901,494624,shipped
1902,494625,shipped
1903,494627,shipped
1904,494630,shipped
1905,494632,shipped
1906,494634,shipped
1907,494635,shipped
1908,494636,shipped
1909,494637,shipped
1910,494638,shipped
1911,494639,shipped
1912,494640,shipped
1913,494641,shipped
1914,494642,shipped
1915,494643,shipped
1916,494644,shipped
1917,494645,shipped
1918,494646,shipped
1919,494647,shipped
1920,494648,shipped
1921,494649,
1922,494651,canceled
1923,494652,shipped
1924,494653,shipped
1925,494654,shipped
1926,494655,shipped
1927,494656,nan
1928,494657,shipped
1929,494658,returned
1930,494659,shipped
1931,494660,shipped
1932,494661,shipped
1933,494662,shipped
1934,494663,shipped
1935,494664,shipped
1936,494665,shipped
1937,494666,returned
1938,494667,shipped
1939,494668,shipped
1940,494669,nan
1941,494670,shipped
1942,494671,shipped
1943,494672,shipped
1944,494673,shipped
1945,494674,shipped
1946,494676,shipped
1947,494677,shipped
1948,494678,shipped
1949,494679,shipped
1950,494680,canceled
1951,494681,shipped
1952,494682,shipped
1953,494683,shipped
1954,494684,shipped
1955,494686,shipped
1956,494687,shipped
1957,494732,shipped
1958,494762,shipped
1959,494768,shipped
1960,494778,shipped
1961,494779,shipped
1962,494780,canceled
1963,494783,shipped
1964,494785,canceled
1965,494787,shipped
1966,494788,NULL
1967,494789,shipped
1968,494790,shipped
1969,494792,shipped
1970,494794,shipped
1971,494795,shipped
1972,494797,shipped
1973,494798,shipped
1974,494799,shipped
1975,494803,shipped
1976,494804,shipped
1977,494805,shipped
1978,494807,shipped
1979,494808,NULL
1980,494809,shipped
1981,494811,shipped
1982,494815,shipped
1983,494816,
1984,494817,canceled
1985,494818,shipped
1986,494819,shipped
1987,494823,shipped
1988,494827,shipped
1989,494836,shipped
1990,494847,shipped
1991,494860,canceled
1992,494866,shipped
1993,494867,shipped
1994,494868,shipped
1995,494870,shipped
1996,494871,shipped
1997,494872,shipped
1998,494873,shipped
1999,494874,shipped
2000,494875,
2001,494876,shipped
2002,494878,canceled
2003,494887,shipped
2004,494888,shipped
2005,494889,shipped
2006,494890,shipped
2007,494891,NULL
2008,494892,shipped
2009,494893,shipped
2010,494894,shipped
2011,494895,shipped
2012,494896,shipped
2013,494897,shipped
2014,494898,shipped
2015,494899,shipped
2016,494900,shipped
2017,494904,shipped
2018,494905,shipped
2019,494906,canceled
2020,494908,shipped
2021,494912,
2022,494913,shipped
2023,494914,shipped
2024,494915,nan
2025,494916,shipped
2026,494917,shipped
2027,494919,shipped
2028,494920,shipped
2029,494921,shipped
2030,494922,shipped
2031,494930,shipped
2032,494931,shipped
2033,494946,shipped
2034,494966,shipped
2035,494971,shipped
2036,494987,shipped
2037,494989,shipped
2038,494990,shipped
2039,494991,shipped
2040,494993,returned
2041,494994,shipped
2042,494995,shipped
2043,494996,shipped
2044,494997,
2045,495009,shipped
2046,495010,shipped
2047,495011,shipped
2048,495016,shipped
2049,495020,shipped
2050,495022,shipped
2051,495028,canceled
2052,495029,shipped
2053,495030,shipped
2054,495031,shipped
2055,495033,shipped
2056,495053,shipped
2057,495055,shipped
2058,495056,shipped
2059,495057,shipped
2060,495058,shipped
2061,495059,shipped
2062,495071,shipped
2063,495072,canceled
2064,495073,shipped
2065,495074,shipped
2066,495075,shipped
2067,495077,shipped
2068,495078,shipped
2069,495079,shipped
2070,495080,shipped
2071,495085,shipped
2072,495090,shipped
2073,495102,shipped
2074,495110,shipped
2075,495148,shipped
2076,495149,shipped
2077,495150,shipped
2078,495151,shipped
2079,495152,shipped
2080,495153,shipped
2081,495154,shipped
2082,495158,shipped
2083,495171,shipped
2084,495176,shipped
2085,495177,shipped
2086,495178,shipped
2087,495179,shipped
2088,495182,shipped
2089,495183,shipped
2090,495184,shipped
2091,495185,shipped
2092,495187,shipped
2093,495188,shipped
2094,495189,nan
2095,495192,shipped
2096,495193,shipped
2097,495194,shipped
2098,495195,shipped
2099,495196,shipped
2100,495197,shipped
2101,495198,shipped
2102,495200,shipped
2103,495206,shipped
2104,495208,canceled
2105,495215,shipped
2106,495224,shipped
2107,495225,returned
2108,495226,shipped
2109,495227,shipped
2110,495228,shipped
2111,495229,canceled
2112,495230,shipped
2113,495232,shipped
2114,495233,shipped
2115,495235,shipped
2116,495236,shipped
2117,495237,shipped
2118,495238,shipped
2119,495240,shipped
2120,495241,shipped
2121,495242,shipped
2122,495243,shipped
2123,495244,shipped
2124,495276,shipped
2125,495277,shipped
2126,495279,shipped
2127,495280,returned
2128,495289,canceled
2129,495290,shipped
2130,495291,shipped
2131,495292,shipped
2132,495293,returned
2133,495294,shipped
2134,495295,shipped
2135,495300,shipped
2136,495302,shipped
2137,495304,shipped
2138,495307,shipped
2139,495308,shipped
2140,495310,shipped
2141,495311,shipped
2142,495312,shipped
2143,495313,shipped
2144,495314,shipped
2145,495316,shipped
2146,495317,shipped
2147,495318,shipped
2148,495322,shipped
2149,495331,shipped
2150,495333,shipped
2151,495340,shipped
2152,495344,shipped
2153,495345,shipped
2154,495346,shipped
2155,495347,shipped
2156,495348,shipped
2157,495349,shipped
2158,495350,shipped
2159,495351,shipped
2160,495352,shipped
2161,495353,shipped
2162,495354,shipped
2163,495355,shipped
2164,495356,shipped
2165,495357,shipped
2166,495358,shipped
2167,495359,shipped
2168,495360,shipped
2169,495361,shipped
2170,495362,shipped
2171,495364,shipped
2172,495365,shipped
2173,495366,shipped
2174,495367,shipped
2175,495369,shipped
2176,495370,shipped
2177,495371,shipped
2178,495372,shipped
2179,495374,shipped
2180,495375,shipped
2181,495376,shipped
2182,495377,shipped
2183,495378,shipped
2184,495379,nan
2185,495380,shipped
2186,495381,shipped
2187,495382,shipped
2188,495383,shipped
2189,495384,shipped
2190,495385,shipped
2191,495386,shipped
2192,495387,shipped
2193,495388,shipped
2194,495389,shipped
2195,495390,shipped
2196,495391,shipped
2197,495392,shipped
2198,495393,shipped
2199,495394,shipped
2200,495395,shipped
2201,495396,shipped
2202,495397,shipped
2203,495398,shipped
2204,495399,shipped
2205,495400,nan
2206,495401,shipped
2207,495402,
2208,495404,shipped
2209,495405,shipped
2210,495407,shipped
2211,495408,shipped
2212,495409,shipped
2213,495414,shipped
2214,495415,shipped
2215,495439,returned
2216,495456,shipped
2217,495467,shipped
2218,495487,shipped
2219,495488,shipped
2220,495501,shipped
2221,495503,returned
2222,495504,shipped
2223,495505,shipped
2224,495506,shipped
2225,495507,shipped
2226,495508,shipped
2227,495509,shipped
2228,495510,shipped
2229,495512,shipped
2230,495514,shipped
2231,495524,canceled
2232,495526,shipped
2233,495527,shipped
2234,495529,shipped
2235,495530,shipped
2236,495531,shipped
2237,495533,shipped
2238,495534,shipped
2239,495536,shipped
2240,495544,shipped
2241,495546,shipped
2242,495547,shipped
2243,495548,shipped
2244,495549,shipped
2245,495551,shipped
2246,495575,shipped
2247,495576,shipped
2248,495577,canceled
2249,495578,returned
2250,495580,shipped
2251,495581,shipped
2252,495584,shipped
2253,495591,shipped
2254,495605,shipped
2255,495609,shipped
2256,495633,shipped
2257,495634,shipped
2258,495676,shipped
2259,495677,NULL
2260,495678,shipped
2261,495680,returned
2262,495681,shipped
2263,495682,shipped
2264,495683,shipped
2265,495684,shipped
2266,495686,shipped
2267,495687,shipped
2268,495688,shipped
2269,495689,shipped
2270,495699,shipped
2271,495700,shipped
2272,495702,shipped
2273,495703,returned
2274,495706,shipped
2275,495707,shipped
2276,495708,shipped
2277,495710,shipped
2278,495711,shipped
2279,495712,canceled
2280,495713,
2281,495715,shipped
2282,495716,canceled
2283,495718,shipped
2284,495719,shipped
2285,495720,canceled
2286,495721,returned
2287,495722,returned
2288,495724,shipped
2289,495725,shipped
2290,495726,shipped
2291,495727,shipped
2292,495731,shipped
2293,495733,shipped
2294,495734,shipped
2295,495735,canceled
2296,495736,shipped
2297,495742,shipped
2298,495745,shipped
2299,495746,shipped
2300,495747,shipped
2301,495748,shipped
2302,495750,shipped
2303,495753,canceled
2304,495754,shipped
2305,495755,shipped
2306,495756,shipped
2307,495758,nan
2308,495760,shipped
2309,495763,shipped
2310,495765,shipped
2311,495766,shipped
2312,495773,canceled
2313,495776,shipped
2314,495777,shipped
2315,495780,shipped
2316,495782,shipped
2317,495783,canceled
2318,495784,shipped
2319,495788,shipped
2320,495791,shipped
2321,495792,shipped
2322,495794,shipped
2323,495795,shipped
2324,495799,shipped
2325,495801,shipped
2326,495802,shipped
